"","order","family","genus","n1","n0","N","K","mean","lower","upper","p_mean","p_lower","p_upper"
"13880","Rosales","Rosaceae","Crataegus",0,24,380,24,0,0,0,0,0,0
"13881","Rosales","Rosaceae","Crataemespilus",0,0,1,0,0.184,0,1,0.184,0,1
"13882","Rosales","Rhamnaceae","Crumenaria",0,0,6,0,1.098,0,6,0.183,0,1
"13883","Rosales","Rhamnaceae","Cryptandra",0,12,57,12,0,0,0,0,0,0
"13884","Rosales","Rosaceae","Cydonia",0,1,1,1,0,0,0,0,0,0
"13885","Rosales","Rosaceae","Cylactis",0,0,1,0,0.176,0,1,0.176,0,1
"13886","Rosales","Urticaceae","Cypholophus",0,0,35,0,6.378,0,35,0.182228571428571,0,1
"13887","Rosales","Rosaceae","Dasiphora",0,0,1,0,0.184,0,1,0.184,0,1
"13888","Rosales","Urticaceae","Debregeasia",0,0,6,0,0.972,0,6,0.162,0,1
"13889","Rosales","Urticaceae","Dendrocnide",0,5,43,5,0,0,0,0,0,0
"13890","Rosales","Rosaceae","Dichotomanthes",0,1,1,1,0,0,0,0,0,0
"13891","Rosales","Urticaceae","Didymodoxa",0,0,2,0,0.338,0,2,0.169,0,1
"13892","Rosales","Dirachmaceae","Dirachma",0,2,2,2,0,0,0,0,0,0
"13893","Rosales","Rhamnaceae","Discaria",0,2,7,2,0,0,0,0,0,0
"13894","Rosales","Urticaceae","Discocnide",0,0,1,0,0.19,0,1,0.19,0,1
"13895","Rosales","Rosaceae","Docynia",0,1,2,1,0,0,0,0,0,0
"13896","Rosales","Rhamnaceae","Doerpfeldia",0,0,1,0,0.212,0,1,0.212,0,1
"13897","Rosales","Moraceae","Dorstenia",0,3,117,3,0,0,0,0,0,0
"13898","Rosales","Urticaceae","Droguetia",1,0,7,1,7,7,7,1,1,1
"13899","Rosales","Rosaceae","Dryas",0,1,10,1,0,0,0,0,0,0
"13900","Rosales","Rosaceae","Drymocallis",0,0,8,0,1.41,0,8,0.17625,0,1
"13901","Rosales","Rosaceae","Duchesnea",0,1,2,1,0,0,0,0,0,0
"13902","Rosales","Elaeagnaceae","Elaeagnus",16,3,98,19,79,79,79,0.806122448979592,0.806122448979592,0.806122448979592
"13903","Rosales","Urticaceae","Elatostema",0,2,525,2,0,0,0,0,0,0
"13904","Rosales","Rhamnaceae","Emmenosperma",0,2,5,2,0,0,0,0,0,0
"13905","Rosales","Rosaceae","Eriobotrya",0,2,12,2,0,0,0,0,0,0
"13906","Rosales","Rosaceae","Eriolobus",0,0,1,0,0.168,0,1,0.168,0,1
"13907","Rosales","Rosaceae","Exochorda",0,0,2,0,0.384,0,2,0.192,0,1
"13908","Rosales","Rosaceae","Fallugia",0,0,1,0,0.194,0,1,0.194,0,1
"13909","Rosales","Moraceae","Fatoua",0,1,3,1,0,0,0,0,0,0
"13910","Rosales","Moraceae","Ficus",16,145,841,161,74,74,74,0.0879904875148633,0.0879904875148633,0.0879904875148633
"13911","Rosales","Rosaceae","Filipendula",0,0,16,0,2.888,0,16,0.1805,0,1
"13912","Rosales","Urticaceae","Forsskaolea",0,0,7,0,1.266,0,7,0.180857142857143,0,1
"13913","Rosales","Rosaceae","Fragaria",0,1,17,1,0,0,0,0,0,0
"13914","Rosales","Rhamnaceae","Frangula",0,8,34,8,0,0,0,0,0,0
"13915","Rosales","Urticaceae","Gesnouinia",0,0,2,0,0.308,0,2,0.154,0,1
"13916","Rosales","Rosaceae","Geum",0,2,35,2,0,0,0,0,0,0
"13917","Rosales","Urticaceae","Gibbsia",0,0,2,0,0.33,0,2,0.165,0,1
"13918","Rosales","Urticaceae","Girardinia",0,1,3,1,0,0,0,0,0,0
"13919","Rosales","Cannabaceae","Gironniera",0,4,6,4,0,0,0,0,0,0
"13920","Rosales","Urticaceae","Gonostegia",0,0,4,0,0.808,0,4,0.202,0,1
"13921","Rosales","Rhamnaceae","Gouania",38,0,73,38,73,73,73,1,1,1
"13922","Rosales","Rhamnaceae","Granitites",0,0,1,0,0.156,0,1,0.156,0,1
"13923","Rosales","Urticaceae","Gyrotaenia",0,2,5,2,0,0,0,0,0,0
"13924","Rosales","Moraceae","Helianthostylis",0,1,2,1,0,0,0,0,0,0
"13925","Rosales","Moraceae","Helicostylis",0,5,7,5,0,0,0,0,0,0
"13926","Rosales","Rhamnaceae","Helinus",4,0,5,4,5,5,5,1,1,1
"13927","Rosales","Ulmaceae","Hemiptelea",0,0,1,0,0.222,0,1,0.222,0,1
"13928","Rosales","Urticaceae","Hemistylus",0,0,3,0,0.57,0,3,0.19,0,1
"13929","Rosales","Rosaceae","Hesperhodos",0,0,1,0,0.192,0,1,0.192,0,1
"13930","Rosales","Urticaceae","Hesperocnide",0,0,2,0,0.338,0,2,0.169,0,1
"13931","Rosales","Rosaceae","Hesperomeles",0,0,12,0,2.166,0,12,0.1805,0,1
"13932","Rosales","Elaeagnaceae","Hippophae",0,0,6,0,1.06,0,6,0.176666666666667,0,1
"13933","Rosales","Rosaceae","Holodiscus",0,1,2,1,0,0,0,0,0,0
"13934","Rosales","Ulmaceae","Holoptelea",0,0,1,0,0.194,0,1,0.194,0,1
"13935","Rosales","Rosaceae","Horkelia",0,0,10,0,1.996,0,10,0.1996,0,1
"13936","Rosales","Rosaceae","Horkeliella",0,0,2,0,0.426,0,2,0.213,0,1
"13937","Rosales","Rhamnaceae","Hovenia",0,2,3,2,0,0,0,0,0,0
"13938","Rosales","Moraceae","Hullettia",0,0,1,0,0.174,0,1,0.174,0,1
"13939","Rosales","Cannabaceae","Humulus",2,0,3,2,3,3,3,1,1,1
"13940","Rosales","Rosaceae","Ivesia",0,0,6,0,0.96,0,6,0.16,0,1
"13941","Rosales","Rhamnaceae","Johnstonalia",1,0,1,1,1,1,1,1,1,1
"13942","Rosales","Rosaceae","Kageneckia",0,0,1,0,0.18,0,1,0.18,0,1
"13943","Rosales","Rhamnaceae","Karwinskia",0,0,10,0,1.828,0,10,0.1828,0,1
"13944","Rosales","Rosaceae","Kelseya",0,0,1,0,0.194,0,1,0.194,0,1
"13945","Rosales","Rhamnaceae","Kentrothamnus",0,0,1,0,0.184,0,1,0.184,0,1
"13946","Rosales","Rosaceae","Kerria",0,0,1,0,0.202,0,1,0.202,0,1
"13947","Rosales","Rhamnaceae","Krugiodendron",0,1,2,1,0,0,0,0,0,0
"13948","Rosales","Urticaceae","Laportea",1,1,25,2,14,14,14,0.56,0.56,0.56
"13949","Rosales","Rhamnaceae","Lasiodiscus",0,2,12,2,0,0,0,0,0,0
"13950","Rosales","Urticaceae","Lecanthus",0,0,3,0,0.514,0,3,0.171333333333333,0,1
"13951","Rosales","Elaeagnaceae","Lepargyrea",0,0,1,0,0.18,0,1,0.18,0,1
"13952","Rosales","Rosaceae","Leucosidea",0,0,1,0,0.182,0,1,0.182,0,1
"13953","Rosales","Urticaceae","Leucosyke",0,0,1,0,0.228,0,1,0.228,0,1
"13954","Rosales","Rosaceae","Lindleya",0,0,1,0,0.202,0,1,0.202,0,1
"13955","Rosales","Cannabaceae","Lozanella",0,0,2,0,0.372,0,2,0.186,0,1
"13956","Rosales","Rosaceae","Luetkea",0,0,1,0,0.17,0,1,0.17,0,1
"13957","Rosales","Moraceae","Maclura",5,2,12,7,9,9,9,0.75,0.75,0.75
"13958","Rosales","Rosaceae","Maddenia",0,0,4,0,0.668,0,4,0.167,0,1
"13959","Rosales","Rhamnaceae","Maesopsis",0,1,2,1,0,0,0,0,0,0
"13960","Rosales","Rosaceae","Malacomeles",0,0,3,0,0.502,0,3,0.167333333333333,0,1
"13961","Rosales","Rosaceae","Malus",0,12,62,12,0,0,0,0,0,0
"13962","Rosales","Urticaceae","Maoutia",0,0,3,0,0.534,0,3,0.178,0,1
"13963","Rosales","Moraceae","Maquira",0,4,4,4,0,0,0,0,0,0
"13964","Rosales","Rosaceae","Margyricarpus",0,0,1,0,0.18,0,1,0.18,0,1
"13965","Rosales","Moraceae","Mesogyne",0,0,1,0,0.242,0,1,0.242,0,1
"13966","Rosales","Rosaceae","Mespilus",0,1,3,1,0,0,0,0,0,0
"13967","Rosales","Moraceae","Milicia",0,2,2,2,0,0,0,0,0,0
"13968","Rosales","Moraceae","Morus",0,7,17,7,0,0,0,0,0,0
"13969","Rosales","Urticaceae","Musanga",0,1,2,1,0,0,0,0,0,0
"13970","Rosales","Urticaceae","Myrianthus",0,2,7,2,0,0,0,0,0,0
"13971","Rosales","Urticaceae","Myriocarpa",0,1,14,1,0,0,0,0,0,0
"13972","Rosales","Urticaceae","Nanocnide",0,0,2,0,0.314,0,2,0.157,0,1
"13973","Rosales","Moraceae","Naucleopsis",0,10,23,10,0,0,0,0,0,0
"13974","Rosales","Rosaceae","Neillia",0,0,15,0,2.6,0,15,0.173333333333333,0,1
"13975","Rosales","Urticaceae","Neodistemon",0,0,1,0,0.164,0,1,0.164,0,1
"13976","Rosales","Urticaceae","Neraudia",1,0,7,1,7,7,7,1,1,1
"13977","Rosales","Rhamnaceae","Nesiota",0,0,1,0,0.164,0,1,0.164,0,1
"13978","Rosales","Rhamnaceae","Noltea",0,1,1,1,0,0,0,0,0,0
"13979","Rosales","Urticaceae","Nothocnide",1,0,2,1,2,2,2,1,1,1
"13980","Rosales","Rosaceae","Nuttallia",0,0,9,0,1.348,0,9,0.149777777777778,0,1
"13981","Rosales","Urticaceae","Obetia",0,1,5,1,0,0,0,0,0,0
"13982","Rosales","Rhamnaceae","Ochetophila",0,0,2,0,0.384,0,2,0.192,0,1
"13983","Rosales","Rosaceae","Oemleria",0,1,1,1,0,0,0,0,0,0
"13984","Rosales","Urticaceae","Oreocnide",1,0,10,1,10,10,10,1,1,1
"13985","Rosales","Rosaceae","Orthurus",0,0,1,0,0.196,0,1,0.196,0,1
"13986","Rosales","Rosaceae","Osteomeles",0,0,2,0,0.272,0,2,0.136,0,1
"13987","Rosales","Rhamnaceae","Paliurus",1,1,5,2,2,2,2,0.4,0.4,0.4
"13988","Rosales","Urticaceae","Parietaria",0,2,14,2,0,0,0,0,0,0
"13989","Rosales","Urticaceae","Pellionia",1,0,22,1,22,22,22,1,1,1
"13990","Rosales","Rosaceae","Pentactina",0,0,1,0,0.18,0,1,0.18,0,1
"13991","Rosales","Rosaceae","Pentaphylloides",0,0,1,0,0.228,0,1,0.228,0,1
"13992","Rosales","Rosaceae","Pentaphyllum",0,0,1,0,0.208,0,1,0.208,0,1
"13993","Rosales","Rosaceae","Peraphyllum",0,0,1,0,0.168,0,1,0.168,0,1
"13994","Rosales","Moraceae","Perebea",0,6,10,6,0,0,0,0,0,0
"13995","Rosales","Rosaceae","Petrophytum",0,0,1,0,0.186,0,1,0.186,0,1
"13996","Rosales","Urticaceae","Phenax",0,0,16,0,3.794,0,16,0.237125,0,1
"13997","Rosales","Rosaceae","Photinia",0,4,46,4,0,0,0,0,0,0
"13998","Rosales","Rhamnaceae","Phylica",0,0,145,0,21.074,0,145,0.145337931034483,0,1
"13999","Rosales","Ulmaceae","Phyllostylon",0,2,2,2,0,0,0,0,0,0
"14000","Rosales","Rosaceae","Physocarpus",0,0,10,0,1.768,0,10,0.1768,0,1
"14001","Rosales","Urticaceae","Pilea",5,5,279,10,149,149,149,0.53405017921147,0.53405017921147,0.53405017921147
"14002","Rosales","Urticaceae","Pipturus",0,1,15,1,0,0,0,0,0,0
"14003","Rosales","Ulmaceae","Planera",0,1,1,1,0,0,0,0,0,0
"14004","Rosales","Urticaceae","Poikilospermum",1,0,4,1,4,4,4,1,1,1
"14005","Rosales","Rosaceae","Polylepis",0,3,15,3,0,0,0,0,0,0
"14006","Rosales","Rhamnaceae","Pomaderris",0,1,1,1,0,0,0,0,0,0
"14007","Rosales","Rosaceae","Potentilla",0,4,325,4,0,0,0,0,0,0
"14008","Rosales","Moraceae","Poulsenia",0,1,1,1,0,0,0,0,0,0
"14009","Rosales","Urticaceae","Pourouma",0,12,29,12,0,0,0,0,0,0
"14010","Rosales","Urticaceae","Pouzolzia",3,1,30,4,22,22,22,0.733333333333333,0.733333333333333,0.733333333333333
"14011","Rosales","Rosaceae","Prinsepia",0,0,4,0,0.72,0,4,0.18,0,1
"14012","Rosales","Urticaceae","Procris",0,2,2,2,0,0,0,0,0,0
"14013","Rosales","Rosaceae","Prunus",0,51,254,51,0,0,0,0,0,0
"14014","Rosales","Moraceae","Pseudolmedia",0,6,10,6,0,0,0,0,0,0
"14015","Rosales","Moraceae","Pseudomorus",0,1,1,1,0,0,0,0,0,0
"14016","Rosales","Cannabaceae","Pteroceltis",0,1,1,1,0,0,0,0,0,0
"14017","Rosales","Rosaceae","Purshia",0,0,8,0,1.552,0,8,0.194,0,1
"14018","Rosales","Rosaceae","Pyracantha",0,5,11,5,0,0,0,0,0,0
"14019","Rosales","Rosaceae","Pyrus",0,12,69,12,0,0,0,0,0,0
"14020","Rosales","Rhamnaceae","Reissekia",1,0,1,1,1,1,1,1,1,1
"14021","Rosales","Rhamnaceae","Retanilla",0,0,4,0,0.806,0,4,0.2015,0,1
"14022","Rosales","Rhamnaceae","Reynosia",0,1,4,1,0,0,0,0,0,0
"14023","Rosales","Rhamnaceae","Rhamnella",0,0,8,0,1.414,0,8,0.17675,0,1
"14024","Rosales","Rhamnaceae","Rhamnidium",0,1,5,1,0,0,0,0,0,0
"14025","Rosales","Rhamnaceae","Rhamnus",3,23,113,26,14,14,14,0.123893805309735,0.123893805309735,0.123893805309735
"14026","Rosales","Rosaceae","Rhaphiolepis",0,1,6,1,0,0,0,0,0,0
"14027","Rosales","Rosaceae","Rhodotypos",0,0,1,0,0.208,0,1,0.208,0,1
"14028","Rosales","Urticaceae","Robinsoniodendron",0,0,1,0,0.17,0,1,0.17,0,1
"14029","Rosales","Rosaceae","Rosa",26,17,366,43,233,233,233,0.636612021857924,0.636612021857924,0.636612021857924
"14030","Rosales","Urticaceae","Rousselia",0,0,2,0,0.308,0,2,0.154,0,1
"14031","Rosales","Rosaceae","Rubus",55,3,1494,58,1422,1422,1422,0.951807228915663,0.951807228915663,0.951807228915663
"14032","Rosales","Rhamnaceae","Sageretia",5,0,25,5,25,25,25,1,1,1
"14033","Rosales","Rosaceae","Sanguisorba",0,1,26,1,0,0,0,0,0,0
"14034","Rosales","Urticaceae","Sarcochlamys",0,0,1,0,0.18,0,1,0.18,0,1
"14035","Rosales","Rhamnaceae","Sarcomphalus",0,0,1,0,0.164,0,1,0.164,0,1
"14036","Rosales","Rosaceae","Sarcopoterium",0,0,1,0,0.23,0,1,0.23,0,1
"14037","Rosales","Rhamnaceae","Scutia",1,0,5,1,5,5,5,1,1,1
"14038","Rosales","Moraceae","Scyphosyce",0,0,2,0,0.362,0,2,0.181,0,1
"14039","Rosales","Elaeagnaceae","Shepherdia",0,1,3,1,0,0,0,0,0,0
"14040","Rosales","Rosaceae","Sibbaldia",0,0,15,0,2.47,0,15,0.164666666666667,0,1
"14041","Rosales","Rosaceae","Sibbaldianthe",0,0,1,0,0.154,0,1,0.154,0,1
"14042","Rosales","Rosaceae","Sibbaldiopsis",0,0,2,0,0.372,0,2,0.186,0,1
"14043","Rosales","Rosaceae","Sibiraea",0,0,4,0,0.642,0,4,0.1605,0,1
"14044","Rosales","Rosaceae","Sieversia",0,0,2,0,0.348,0,2,0.174,0,1
"14045","Rosales","Moraceae","Sloetiopsis",0,0,1,0,0.212,0,1,0.212,0,1
"14046","Rosales","Urticaceae","Soleirolia",0,1,1,1,0,0,0,0,0,0
"14047","Rosales","Rosaceae","Sorbaria",0,0,5,0,0.94,0,5,0.188,0,1
"14048","Rosales","Rosaceae","Sorbaronia",0,0,6,0,1.052,0,6,0.175333333333333,0,1
"14049","Rosales","Rosaceae","Sorbocotoneaster",0,0,1,0,0.192,0,1,0.192,0,1
"14050","Rosales","Rosaceae","Sorbopyrus",0,0,1,0,0.204,0,1,0.204,0,1
"14051","Rosales","Rosaceae","Sorbus",1,14,244,15,17,17,17,0.069672131147541,0.069672131147541,0.069672131147541
"14052","Rosales","Moraceae","Sorocea",0,6,17,6,0,0,0,0,0,0
"14053","Rosales","Rosaceae","Spenceria",0,0,1,0,0.162,0,1,0.162,0,1
"14054","Rosales","Rosaceae","Spiraea",0,3,138,3,0,0,0,0,0,0
"14055","Rosales","Rosaceae","Spiraeanthus",0,0,1,0,0.19,0,1,0.19,0,1
"14056","Rosales","Rhamnaceae","Spyridium",0,1,6,1,0,0,0,0,0,0
"14057","Rosales","Rosaceae","Stephanandra",0,0,4,0,0.776,0,4,0.194,0,1
"14058","Rosales","Moraceae","Streblus",0,3,11,3,0,0,0,0,0,0
"14059","Rosales","Moraceae","Taxotrophis",0,0,1,0,0.2,0,1,0.2,0,1
"14060","Rosales","Rosaceae","Tetraglochin",0,1,8,1,0,0,0,0,0,0
"14061","Rosales","Urticaceae","Touchardia",0,0,1,0,0.178,0,1,0.178,0,1
"14062","Rosales","Moraceae","Toxylon",0,0,1,0,0.184,0,1,0.184,0,1
"14063","Rosales","Moraceae","Treculia",0,1,8,1,0,0,0,0,0,0
"14064","Rosales","Cannabaceae","Trema",0,6,13,6,0,0,0,0,0,0
"14065","Rosales","Rhamnaceae","Trevoa",0,0,5,0,0.936,0,5,0.1872,0,1
"14066","Rosales","Rhamnaceae","Trichocephalus",0,0,1,0,0.202,0,1,0.202,0,1
"14067","Rosales","Moraceae","Trilepisium",0,1,1,1,0,0,0,0,0,0
"14068","Rosales","Moraceae","Trophis",0,3,9,3,0,0,0,0,0,0
"14069","Rosales","Rhamnaceae","Trymalium",0,0,5,0,1.088,0,5,0.2176,0,1
"14070","Rosales","Moraceae","Trymatococcus",0,1,2,1,0,0,0,0,0,0
"14071","Rosales","Ulmaceae","Ulmus",0,32,40,32,0,0,0,0,0,0
"14072","Rosales","Urticaceae","Urera",16,0,43,16,43,43,43,1,1,1
"14073","Rosales","Urticaceae","Urtica",0,2,53,2,0,0,0,0,0,0
"14074","Rosales","Urticaceae","Urticastrum",0,0,5,0,0.94,0,5,0.188,0,1
"14075","Rosales","Moraceae","Utsetela",0,0,2,0,0.386,0,2,0.193,0,1
"14076","Rosales","Moraceae","Vanieria",0,0,1,0,0.174,0,1,0.174,0,1
"14077","Rosales","Rosaceae","Vauquelinia",0,0,2,0,0.408,0,2,0.204,0,1
"14078","Rosales","Rhamnaceae","Ventilago",8,0,9,8,9,9,9,1,1,1
"14079","Rosales","Urticaceae","Villebrunea",0,0,1,0,0.16,0,1,0.16,0,1
"14080","Rosales","Rosaceae","Waldsteinia",0,0,4,0,0.79,0,4,0.1975,0,1
"14081","Rosales","Rosaceae","Woronowia",0,0,1,0,0.196,0,1,0.196,0,1
"14082","Rosales","Rosaceae","Xerospiraea",0,0,1,0,0.198,0,1,0.198,0,1
"14083","Rosales","Ulmaceae","Zelkova",0,4,6,4,0,0,0,0,0,0
"14084","Rosales","Rhamnaceae","Ziziphus",3,4,53,7,13,13,13,0.245283018867925,0.245283018867925,0.245283018867925
"14085","Sabiales","Sabiaceae","Lorenzanea",0,0,1,0,0.512,0,1,0.512,0,1
"14086","Sabiales","Sabiaceae","Meliosma",0,5,90,5,0,0,0,0,0,0
"14087","Sabiales","Sabiaceae","Ophiocaryon",0,0,8,0,4.138,0,8,0.51725,0,1
"14088","Sabiales","Sabiaceae","Sabia",17,0,17,17,17,17,17,1,1,1
"14089","Salviniales","Salviniaceae","Azolla",0,5,7,5,0,0,0,0,0,0
"14090","Salviniales","Marsileaceae","Calamistrum",0,1,1,1,0,0,0,0,0,0
"14091","Salviniales","Marsileaceae","Lemma",0,0,2,0,0,0,0,0,0,0
"14092","Salviniales","Marsileaceae","Marsilea",0,15,27,15,0,0,0,0,0,0
"14093","Salviniales","Marsileaceae","Pilularia",0,1,1,1,0,0,0,0,0,0
"14094","Salviniales","Marsileaceae","Regnellidium",0,1,1,1,0,0,0,0,0,0
"14095","Salviniales","Salviniaceae","Salvinia",0,6,10,6,0,0,0,0,0,0
"14096","Santalales","Santalaceae","Acanthosyris",0,6,6,6,0,0,0,0,0,0
"14097","Santalales","Loranthaceae","Actinanthella",0,2,2,2,0,0,0,0,0,0
"14098","Santalales","Loranthaceae","Aetanthus",0,16,16,16,0,0,0,0,0,0
"14099","Santalales","Loranthaceae","Agelanthus",0,60,61,60,0,0,0,0,0,0
"14100","Santalales","Opiliaceae","Agonandra",0,10,10,10,0,0,0,0,0,0
"14101","Santalales","Loranthaceae","Alepis",0,1,1,1,0,0,0,0,0,0
"14102","Santalales","Santalaceae","Amphorogyne",0,3,3,3,0,0,0,0,0,0
"14103","Santalales","Loranthaceae","Amyema",0,93,94,93,0,0,0,0,0,0
"14104","Santalales","Loranthaceae","Amylotheca",0,4,4,4,0,0,0,0,0,0
"14105","Santalales","Olacaceae","Anacolosa",1,1,15,2,6,6,6,0.4,0.4,0.4
"14106","Santalales","Santalaceae","Anthobolus",0,4,4,4,0,0,0,0,0,0
"14107","Santalales","Santalaceae","Antidaphne",0,9,9,9,0,0,0,0,0,0
"14108","Santalales","Olacaceae","Aptandra",0,1,4,1,0,0,0,0,0,0
"14109","Santalales","Santalaceae","Arceuthobium",0,39,39,39,0,0,0,0,0,0
"14110","Santalales","Schoepfiaceae","Arjona",0,6,6,6,0,0,0,0,0,0
"14111","Santalales","Loranthaceae","Atkinsonia",0,1,1,1,0,0,0,0,0,0
"14112","Santalales","Loranthaceae","Bakerella",0,16,16,16,0,0,0,0,0,0
"14113","Santalales","Balanophoraceae","Balanophora",0,0,19,0,0.24,0,2.52499999999998,0.0126315789473684,0,0.132894736842104
"14114","Santalales","Loranthaceae","Barathranthus",0,4,4,4,0,0,0,0,0,0
"14115","Santalales","Loranthaceae","Benthamina",0,1,1,1,0,0,0,0,0,0
"14116","Santalales","Loranthaceae","Berhautia",0,1,1,1,0,0,0,0,0,0
"14117","Santalales","Olacaceae","Brachynema",0,0,2,0,0.044,0,1,0.022,0,0.5
"14118","Santalales","Santalaceae","Buckleya",0,4,4,4,0,0,0,0,0,0
"14119","Santalales","Opiliaceae","Cansjera",0,1,3,1,0,0,0,0,0,0
"14120","Santalales","Olacaceae","Cathedra",0,1,5,1,0,0,0,0,0,0
"14121","Santalales","Loranthaceae","Cecarria",0,1,1,1,0,0,0,0,0,0
"14122","Santalales","Santalaceae","Cervantesia",0,1,2,1,0,0,0,0,0,0
"14123","Santalales","Opiliaceae","Champereia",0,1,1,1,0,0,0,0,0,0
"14124","Santalales","Olacaceae","Chaunochiton",0,0,3,0,0.03,0,0,0.01,0,0
"14125","Santalales","Balanophoraceae","Chlamydophytum",0,0,1,0,0.016,0,0,0.016,0,0
"14126","Santalales","Santalaceae","Choretrum",0,6,6,6,0,0,0,0,0,0
"14127","Santalales","Loranthaceae","Cladocolea",0,36,37,36,0,0,0,0,0,0
"14128","Santalales","Santalaceae","Cladomyza",0,23,23,23,0,0,0,0,0,0
"14129","Santalales","Santalaceae","Colpoon",0,2,2,2,0,0,0,0,0,0
"14130","Santalales","Santalaceae","Comandra",0,1,1,1,0,0,0,0,0,0
"14131","Santalales","Balanophoraceae","Corynaea",0,1,1,1,0,0,0,0,0,0
"14132","Santalales","Olacaceae","Coula",0,1,1,1,0,0,0,0,0,0
"14133","Santalales","Olacaceae","Curupira",0,0,1,0,0.02,0,0,0.02,0,0
"14134","Santalales","Loranthaceae","Cyne",0,6,6,6,0,0,0,0,0,0
"14135","Santalales","Balanophoraceae","Dactylanthus",0,0,1,0,0.018,0,0,0.018,0,0
"14136","Santalales","Loranthaceae","Dactyliophora",0,3,3,3,0,0,0,0,0,0
"14137","Santalales","Santalaceae","Daenikera",0,1,1,1,0,0,0,0,0,0
"14138","Santalales","Loranthaceae","Decaisnina",0,25,25,25,0,0,0,0,0,0
"14139","Santalales","Santalaceae","Dendromyza",0,9,9,9,0,0,0,0,0,0
"14140","Santalales","Loranthaceae","Dendropemon",0,26,26,26,0,0,0,0,0,0
"14141","Santalales","Loranthaceae","Dendrophthoe",0,59,59,59,0,0,0,0,0,0
"14142","Santalales","Santalaceae","Dendrophthora",0,127,127,127,0,0,0,0,0,0
"14143","Santalales","Santalaceae","Dendrotrophe",0,7,7,7,0,0,0,0,0,0
"14144","Santalales","Loranthaceae","Desmaria",0,1,1,1,0,0,0,0,0,0
"14145","Santalales","Olacaceae","Diogoa",0,1,2,1,0,0,0,0,0,0
"14146","Santalales","Loranthaceae","Diplatia",0,4,4,4,0,0,0,0,0,0
"14147","Santalales","Loranthaceae","Distrianthes",0,3,3,3,0,0,0,0,0,0
"14148","Santalales","Balanophoraceae","Ditepalanthus",0,0,2,0,0.036,0,0,0.018,0,0
"14149","Santalales","Olacaceae","Douradoa",0,0,1,0,0.008,0,0,0.008,0,0
"14150","Santalales","Olacaceae","Dulacia",0,2,13,2,0,0,0,0,0,0
"14151","Santalales","Santalaceae","Elaphanthera",0,1,1,1,0,0,0,0,0,0
"14152","Santalales","Loranthaceae","Elytranthe",0,8,8,8,0,0,0,0,0,0
"14153","Santalales","Loranthaceae","Emelianthe",0,1,1,1,0,0,0,0,0,0
"14154","Santalales","Loranthaceae","Englerina",0,26,26,26,0,0,0,0,0,0
"14155","Santalales","Olacaceae","Engomegoma",0,0,1,0,0.016,0,0,0.016,0,0
"14156","Santalales","Loranthaceae","Erianthemum",0,16,16,16,0,0,0,0,0,0
"14157","Santalales","Olacaceae","Erythropalum",1,0,1,1,1,1,1,1,1,1
"14158","Santalales","Santalaceae","Eubrachion",0,2,2,2,0,0,0,0,0,0
"14159","Santalales","Santalaceae","Exocarpos",0,27,27,27,0,0,0,0,0,0
"14160","Santalales","Balanophoraceae","Exorhopala",0,0,1,0,0.02,0,0,0.02,0,0
"14161","Santalales","Loranthaceae","Gaiadendron",0,1,1,1,0,0,0,0,0,0
"14162","Santalales","Santalaceae","Geocaulon",0,1,1,1,0,0,0,0,0,0
"14163","Santalales","Santalaceae","Ginalloa",0,9,9,9,0,0,0,0,0,0
"14164","Santalales","Opiliaceae","Gjellerupia",0,1,1,1,0,0,0,0,0,0
"14165","Santalales","Loranthaceae","Globimetula",0,13,13,13,0,0,0,0,0,0
"14166","Santalales","Olacaceae","Heisteria",4,7,36,11,12,12,12,0.333333333333333,0.333333333333333,0.333333333333333
"14167","Santalales","Loranthaceae","Helicanthes",0,1,1,1,0,0,0,0,0,0
"14168","Santalales","Loranthaceae","Helixanthera",0,26,26,26,0,0,0,0,0,0
"14169","Santalales","Balanophoraceae","Helosis",0,1,1,1,0,0,0,0,0,0
"14170","Santalales","Loranthaceae","Hookerella",0,1,1,1,0,0,0,0,0,0
"14171","Santalales","Santalaceae","Ixidium",0,1,1,1,0,0,0,0,0,0
"14172","Santalales","Loranthaceae","Ixocactus",0,5,5,5,0,0,0,0,0,0
"14173","Santalales","Santalaceae","Jodina",0,0,1,0,0.028,0,1,0.028,0,1
"14174","Santalales","Loranthaceae","Kingella",0,1,1,1,0,0,0,0,0,0
"14175","Santalales","Santalaceae","Korthalsella",0,9,11,9,0,0,0,0,0,0
"14176","Santalales","Loranthaceae","Lampas",0,1,1,1,0,0,0,0,0,0
"14177","Santalales","Balanophoraceae","Langsdorffia",0,1,2,1,0,0,0,0,0,0
"14178","Santalales","Balanophoraceae","Lathrophytum",0,0,1,0,0.012,0,0,0.012,0,0
"14179","Santalales","Loranthaceae","Lepidaria",0,1,1,1,0,0,0,0,0,0
"14180","Santalales","Loranthaceae","Lepidella",0,1,1,1,0,0,0,0,0,0
"14181","Santalales","Santalaceae","Lepidoceras",0,2,2,2,0,0,0,0,0,0
"14182","Santalales","Opiliaceae","Lepionurus",0,1,1,1,0,0,0,0,0,0
"14183","Santalales","Santalaceae","Leptomeria",0,1,1,1,0,0,0,0,0,0
"14184","Santalales","Loranthaceae","Ligaria",0,2,2,2,0,0,0,0,0,0
