"","species","family","order","vesselSize","vesselNumber","growth.form.cornwell.unique","X","X.1","X.2","X.3","temperature","humidity","elevation","precip","support","source","tcoldq.me","pdryq.me","alt.me","genus","growthform_tf"
"Prunus_sibirica","Prunus_sibirica","Rosaceae","Rosales",0.000804248,175,"F",NA,NA,NA,NA,8.09166666666667,62.9444444444444,0.2065,52.8319444444445,"F","TRY",NA,NA,NA,"Prunus","F"
"Prunus_salicina","Prunus_salicina","Rosaceae","Rosales",0.001164353,129.5,"F",NA,NA,NA,NA,14.321013667426,70.9817577828398,1.05903302961276,98.5430713743356,"F","tropicos",6.25,42,1210,"Prunus","F"
"Prunus_mume","Prunus_mume","Rosaceae","Rosales",0.001091546,170.8,"F",NA,NA,NA,NA,15.2852362204724,72.2707020997375,1.01557874015748,112.909416010499,"F","Wikipedia.list.of.trees.and.shrubs",NA,NA,NA,"Prunus","F"
"Prunus_tomentosa","Prunus_tomentosa","Rosaceae","Rosales",0.000805033,210,"F",NA,NA,NA,NA,8.51622807017544,62.8681743421053,1.99083881578947,73.8493421052632,NA,NA,-0.4,71,288,"Prunus",NA
"Sorbus_glomerulata","Sorbus_glomerulata","Rosaceae","Rosales",0.001134115,175,"F",NA,NA,NA,NA,10.0226851851852,61.8112962962963,2.71434444444444,77.8231944444444,NA,NA,NA,NA,NA,"Sorbus",NA
"Sorbus_koehneana","Sorbus_koehneana","Rosaceae","Rosales",0.000706858,248,"F",NA,NA,NA,NA,7.54878318584071,61.2621865781711,2.64829867256637,69.4613384955752,NA,NA,-5,15,3770,"Sorbus",NA
"Sorbus_commixta","Sorbus_commixta","Rosaceae","Rosales",0.000452389,268,"F",NA,NA,NA,NA,10.6305281432749,74.1576845760234,0.645618421052632,133.146646564327,"F","TRY",-2,215,759,"Sorbus","F"
"Sorbus_discolor","Sorbus_discolor","Rosaceae","Rosales",0.000707644,225,"F",NA,NA,NA,NA,10.4200814536341,65.112343358396,2.00846992481203,80.1282268170426,NA,NA,2,32,2784.5,"Sorbus",NA
"Sorbus_tianschanica","Sorbus_tianschanica","Rosaceae","Rosales",0.000754768,327,"F",NA,NA,NA,NA,1.16972222222222,52.474,3.75438666666667,27.1131666666667,NA,NA,-12.5,20,3718,"Sorbus",NA
"Sorbus_americana","Sorbus_americana","Rosaceae","Rosales",0.000804248,183,"F",NA,NA,NA,NA,4.80668918918919,73.3293243243243,0.31222972972973,95.5177702702703,"F","leda",-3.7,227,372,"Sorbus","F"
"Sorbus_aucuparia","Sorbus_aucuparia","Rosaceae","Rosales",0.00178521,256,"F",NA,NA,NA,NA,5.77852505112474,79.3457042433538,0.32175736196319,78.3123389570552,NA,NA,2.3,152,64,"Sorbus",NA
"Sorbus_vilmorinii","Sorbus_vilmorinii","Rosaceae","Rosales",0.000804248,127,"F",NA,NA,NA,NA,9.3276134122288,60.7584812623274,2.95092899408284,77.3781311637081,NA,NA,4,32,2721,"Sorbus",NA
"Mespilus_germanica","Mespilus_germanica","Rosaceae","Rosales",0.00090792,264,"F",NA,NA,NA,NA,11.4912367724868,72.0164351851852,0.482269841269841,69.9327380952381,"F","leda",3.4,153,135,"Mespilus","F"
"Amelanchier_alnifolia","Amelanchier_alnifolia","Rosaceae","Rosales",0.001385442,192,"F",NA,NA,NA,NA,6.44207182873149,66.7859443777511,0.993957382953181,72.6682472989196,"F","Wikipedia.list.of.trees.and.shrubs",-2.3,55,990,"Amelanchier","F"
"Crataegus_azarolus","Crataegus_azarolus","Rosaceae","Rosales",0.001207157,250,"F",NA,NA,NA,NA,14.8036809815951,60.9006646216769,0.475104294478528,52.7338445807771,NA,NA,NA,NA,NA,"Crataegus",NA
"Crataegus_monogyna","Crataegus_monogyna","Rosaceae","Rosales",0.000635387,214.5,"F",NA,NA,NA,NA,11.453092489668,71.4821950263645,0.462946558358273,67.7914671512042,"F","leda",NA,NA,NA,"Crataegus","F"
"Crataegus_pinnatifida","Crataegus_pinnatifida","Rosaceae","Rosales",0.000892998,213,"F",NA,NA,NA,NA,8.69067028985507,67.8933876811594,0.471163043478261,69.0958333333333,NA,NA,NA,NA,NA,"Crataegus",NA
"Crataegus_hupehensis","Crataegus_hupehensis","Rosaceae","Rosales",0.000735525,190.5,"F",NA,NA,NA,NA,14.8649038461538,73.0905448717949,0.397692307692308,91.7825320512821,NA,NA,NA,NA,NA,"Crataegus",NA
"Crataegus_cuneata","Crataegus_cuneata","Rosaceae","Rosales",0.000804248,197,"F",NA,NA,NA,NA,16.1515909090909,76.104393939394,0.173829545454545,108.874318181818,"F","Wikipedia.list.of.trees.and.shrubs",NA,NA,NA,"Crataegus","F"
"Crataegus_pycnoloba","Crataegus_pycnoloba","Rosaceae","Rosales",0.000706858,384,"F",NA,NA,NA,NA,11.3107142857143,63.2059523809524,1.055,66.8785714285714,NA,NA,NA,NA,NA,"Crataegus",NA
"Crataegus_douglasii","Crataegus_douglasii","Rosaceae","Rosales",0.001256637,192,"F",NA,NA,NA,NA,6.30040492957747,65.9034800469484,0.964880281690141,58.0103521126761,"F","Wikipedia.list.of.trees.and.shrubs",NA,NA,NA,"Crataegus","F"
"Crataegus_wattiana","Crataegus_wattiana","Rosaceae","Rosales",0.000855299,140,"F",NA,NA,NA,NA,6.11666666666667,67.9552083333333,1.02775,49.9239583333334,"F","TRY",NA,NA,NA,"Crataegus","F"
"Crataegus_wilsonii","Crataegus_wilsonii","Rosaceae","Rosales",0.000754768,184,"F",NA,NA,NA,NA,11.4311728395062,65.5895061728395,1.88772222222222,80.2699074074074,"F","TRY",NA,NA,NA,"Crataegus","F"
"Crataegus_maximowiczii","Crataegus_maximowiczii","Rosaceae","Rosales",0.000380133,520,"F",NA,NA,NA,NA,1.84277777777778,66.9577777777778,0.767733333333333,61.9716666666667,NA,NA,NA,NA,NA,"Crataegus",NA
"Sorbus_torminalis","Sorbus_torminalis","Rosaceae","Rosales",0.001095238,125,"F",NA,NA,NA,NA,10.9228989469421,74.1231166464155,0.504230255164034,65.6268580396922,"F","leda",3.3,150,151,"Sorbus","F"
"Photinia_villosa","Photinia_villosa","Rosaceae","Rosales",0.001354419,135,"F",NA,NA,NA,NA,14.6639130434783,73.8580917874396,0.303382608695652,128.071751207729,NA,NA,2,223,132,"Photinia",NA
"Photinia_benthamiana","Photinia_benthamiana","Rosaceae","Rosales",0.001734945,104,"F",NA,NA,NA,NA,21.3362373737374,77.8414141414141,0.41619696969697,138.487247474748,NA,NA,11.1,70,1108,"Photinia",NA
"Photinia_schneideriana","Photinia_schneideriana","Rosaceae","Rosales",0.001590431,100,"F",NA,NA,NA,NA,16.153515625,76.3745442708333,0.552390625,130.85703125,NA,NA,0.9,156,1016,"Photinia",NA
"Photinia_beauverdiana","Photinia_beauverdiana","Rosaceae","Rosales",0.001520531,120,"F",NA,NA,NA,NA,15.3971987612613,75.1595673798799,0.72540259009009,134.073878566066,NA,NA,9,57,1360,"Photinia",NA
"Malus_trilobata","Malus_trilobata","Rosaceae","Rosales",0.001109375,105,"F",NA,NA,NA,NA,15.0052083333333,61.6802083333333,0.84325,56.1760416666666,NA,NA,6.25,3.5,1059,"Malus",NA
"Cydonia_oblonga","Cydonia_oblonga","Rosaceae","Rosales",0.001134115,150,"F",NA,NA,NA,NA,13.1786689814815,66.8286574074074,0.636472222222222,60.7397106481481,"F","leda",NA,NA,NA,"Cydonia","F"
"Dichotomanthes_tristaniicarpa","Dichotomanthes_tristaniicarpa","Rosaceae","Rosales",0.001256637,187,"F",NA,NA,NA,NA,15.6854519774011,70.1190677966102,1.85976694915254,87.1827330508475,"F","TRY",NA,NA,NA,"Dichotomanthes","F"
"Osteomeles_anthyllidifolia","Osteomeles_anthyllidifolia","Rosaceae","Rosales",0.000804248,192,"F",NA,NA,NA,NA,21.6419191919192,72.8027777777778,0.537606060606061,162.145202020202,NA,NA,18.6,162.5,551.5,"Osteomeles",NA
"Sorbus_aria","Sorbus_aria","Rosaceae","Rosales",0.000908706,150.5,"F",NA,NA,NA,NA,9.95663656751653,72.194927407932,0.644801345609065,69.9008203493862,"F","leda",2.7,159,224,"Sorbus","F"
"Chaenomeles_sinensis","Chaenomeles_sinensis","Rosaceae","Rosales",0.000380133,149,"F",NA,NA,NA,NA,14.4077380952381,74.4507440476191,0.269017857142857,98.6053571428572,"F","Wikipedia.list.of.trees.and.shrubs",NA,NA,NA,"Chaenomeles","F"
"Chaenomeles_speciosa","Chaenomeles_speciosa","Rosaceae","Rosales",0.000415476,262,"F",NA,NA,NA,NA,13.9361007462687,70.9612562189055,0.93909328358209,96.1755597014925,"F","Wikipedia.list.of.trees.and.shrubs",NA,NA,NA,"Chaenomeles","F"
"Docynia_indica","Docynia_indica","Rosaceae","Rosales",0.001194591,103,"F",NA,NA,NA,NA,13.0129385964912,65.6771929824561,2.24447368421053,99.5484649122807,NA,NA,NA,NA,NA,"Docynia",NA
"Malus_honanensis","Malus_honanensis","Rosaceae","Rosales",0.000962113,168,"F",NA,NA,NA,NA,14.8535416666667,73.6014583333334,0.6619,97.1866666666665,NA,NA,NA,NA,NA,"Malus",NA
"Malus_yunnanensis","Malus_yunnanensis","Rosaceae","Rosales",0.00066052,336,"F",NA,NA,NA,NA,11.7084803921569,65.386862745098,2.04352058823529,80.9649754901961,NA,NA,2,39,3055,"Malus",NA
"Malus_toringoides","Malus_toringoides","Rosaceae","Rosales",0.000962113,256,"F",NA,NA,NA,NA,3.03986742424242,53.763446969697,3.74890909090909,58.8489583333333,NA,NA,-5.5,14,3789,"Malus",NA
"Malus_mandshurica","Malus_mandshurica","Rosaceae","Rosales",0.000804248,270,"F",NA,NA,NA,NA,4.92777777777778,71.525,0.200666666666667,58.4027777777778,NA,NA,NA,NA,NA,"Malus",NA
"Malus_pumila","Malus_pumila","Rosaceae","Rosales",0.000962113,171,"F",NA,NA,NA,NA,11.2611496350365,72.0987469586375,0.349257664233577,82.4039720194647,"F","TRY",3.7,148,71,"Malus","F"
"Malus_halliana","Malus_halliana","Rosaceae","Rosales",0.000754768,130,"F",NA,NA,NA,NA,14.9850877192983,71.0610745614035,1.32253947368421,97.6633771929825,NA,NA,6.25,56.5,974,"Malus",NA
"Malus_rockii","Malus_rockii","Rosaceae","Rosales",0.001385442,73,"F",NA,NA,NA,NA,9.7016873278237,62.6961776859504,2.67069421487603,78.4980027548209,NA,NA,3,34,3125,"Malus",NA
"Malus_baccata","Malus_baccata","Rosaceae","Rosales",0.00066052,293,"F",NA,NA,NA,NA,10.1396192528736,70.2528017241379,0.530918103448276,85.2361709770115,"F","Wikipedia.list.of.trees.and.shrubs",-0.2,123,169.5,"Malus","F"
"Malus_hupehensis","Malus_hupehensis","Rosaceae","Rosales",0.001180061,209,"F",NA,NA,NA,NA,14.8116736499069,74.7930400372439,0.795991620111732,115.120833333333,NA,NA,2.15,63,2315,"Malus",NA
"Photinia_bodinieri","Photinia_bodinieri","Rosaceae","Rosales",0.000572555,203,"F",NA,NA,NA,NA,16.7948093220339,74.3131002824859,0.803131355932203,119.716066384181,"F","Wikipedia.list.of.trees.and.shrubs",NA,NA,NA,"Photinia","F"
"Pyracantha_fortuneana","Pyracantha_fortuneana","Rosaceae","Rosales",0.000804248,224,"F",NA,NA,NA,NA,14.0514738292011,69.9433746556474,1.15403884297521,92.2344834710744,"F","Gallagher2015",5.85,42,1320,"Pyracantha","F"
"Photinia_davidiana","Photinia_davidiana","Rosaceae","Rosales",0.000380133,419,"F",NA,NA,NA,NA,12.8526842105263,68.2197368421053,1.70565052631579,95.3082280701754,"F","Wikipedia.list.of.trees.and.shrubs",3.8,152,69,"Photinia","F"
"Photinia_prunifolia","Photinia_prunifolia","Rosaceae","Rosales",0.000706858,161,"F",NA,NA,NA,NA,19.7356481481481,77.4104012345679,0.374877777777778,142.224197530864,"F","TRY",14.7,160,964,"Photinia","F"
"Crataegus_rhipidophylla","Crataegus_rhipidophylla","Rosaceae","Rosales",0.001256637,300,"F",NA,NA,NA,NA,6.00224226804124,79.1860781786942,0.226260824742268,86.7555240549828,NA,NA,NA,NA,NA,"Crataegus",NA
"Photinia_glabra","Photinia_glabra","Rosaceae","Rosales",0.00066052,184,"F",NA,NA,NA,NA,16.8605274822695,74.2275709219858,0.362222074468085,133.420024379433,"F","Wikipedia.list.of.trees.and.shrubs",5.4,183.5,158,"Photinia","F"
"Cotoneaster_multiflorus","Cotoneaster_multiflorus","Rosaceae","Rosales",0.000490874,220,"F",NA,NA,NA,NA,5.51678459119497,63.9726022012579,2.27493160377358,62.1313482704402,NA,NA,NA,NA,NA,"Cotoneaster",NA
"Cotoneaster_integerrimus","Cotoneaster_integerrimus","Rosaceae","Rosales",0.000490874,420,"F",NA,NA,NA,NA,3.62175510383668,77.6545604540655,0.659934530095037,77.8486888419571,"F","leda",NA,NA,NA,"Cotoneaster","F"
"Pyrus_amygdaliformis","Pyrus_amygdaliformis","Rosaceae","Rosales",0.000962113,235,"F",NA,NA,NA,NA,14.4935897435898,68.3025641025641,0.299576923076923,56.5605769230769,"F","Wikipedia.list.of.trees.and.shrubs",4.4,108.5,321,"Pyrus","F"
"Pyrus_ussuriensis","Pyrus_ussuriensis","Rosaceae","Rosales",0.000754768,272,"F",NA,NA,NA,NA,10.6018229166667,67.66796875,0.47728125,85.1963541666667,"F","Wikipedia.list.of.trees.and.shrubs",-4.7,73,395,"Pyrus","F"
"Pyrus_pashia","Pyrus_pashia","Rosaceae","Rosales",0.000943263,175.7,"F",NA,NA,NA,NA,13.4070458801498,65.0797050561798,2.19319803370787,89.1268375468165,"F","Wikipedia.list.of.trees.and.shrubs",7.3,42,2002,"Pyrus","F"
"Pyrus_pyrifolia","Pyrus_pyrifolia","Rosaceae","Rosales",0.001154797,191,"F",NA,NA,NA,NA,14.166440831075,72.4625451671183,0.928837398373984,111.195234869015,"F","Wikipedia.list.of.trees.and.shrubs",2.7,153.5,222,"Pyrus","F"
"Pyrus_betulifolia","Pyrus_betulifolia","Rosaceae","Rosales",0.000572555,340,"F",NA,NA,NA,NA,13.375,76.1333333333333,0.191,106.35,"F","TRY",1.6,82,773.5,"Pyrus","F"
"Pyrus_calleryana","Pyrus_calleryana","Rosaceae","Rosales",0.000804248,234,"F",NA,NA,NA,NA,16.6902484608619,73.0191952506596,0.410255936675462,114.003375109938,"F","Wikipedia.list.of.trees.and.shrubs",7,248,143,"Pyrus","F"
"Pyrus_serrulata","Pyrus_serrulata","Rosaceae","Rosales",0.001104663,174,"F",NA,NA,NA,NA,16.5876851851852,73.5210185185185,0.752555555555556,116.811296296296,NA,NA,3.3,122,909,"Pyrus",NA
"Pyrus_xerophila","Pyrus_xerophila","Rosaceae","Rosales",0.000962113,188,"F",NA,NA,NA,NA,9.65416666666665,65.8708333333334,1.466,58.7833333333333,NA,NA,-2.4,17,1800,"Pyrus",NA
"Rhaphiolepis_indica","Rhaphiolepis_indica","Rosaceae","Rosales",0.000706858,209,"F",NA,NA,NA,NA,19.9368081180812,75.2479704797048,0.507215867158672,154.713084255842,"F","Wikipedia.list.of.trees.and.shrubs",15.3,167,427,"Rhaphiolepis","F"
"Eriobotrya_fragrans","Eriobotrya_fragrans","Rosaceae","Rosales",0.000754768,142,"F",NA,NA,NA,NA,19.3047619047619,76.8583333333333,0.517678571428571,138.988095238095,NA,NA,NA,NA,NA,"Eriobotrya",NA
"Eriobotrya_japonica","Eriobotrya_japonica","Rosaceae","Rosales",0.000572555,197,"F",NA,NA,NA,NA,17.1024709302326,70.6067054263566,0.672868604651163,110.440600775194,"F","Wikipedia.list.of.trees.and.shrubs",13.1,151,627,"Eriobotrya","F"
"Eriobotrya_cavaleriei","Eriobotrya_cavaleriei","Rosaceae","Rosales",0.002206183,49,"F",NA,NA,NA,NA,17.9934968847352,75.785007788162,0.635490654205607,130.129867601246,NA,NA,5.4,45,1360,"Eriobotrya",NA
"Sorbus_hemsleyi","Sorbus_hemsleyi","Rosaceae","Rosales",0.001017876,152,"F",NA,NA,NA,NA,14.6306597222222,71.7656944444444,0.964866666666667,103.070694444444,"F","Wikipedia.list.of.trees.and.shrubs",2.3,42,1969,"Sorbus","F"
"Sorbus_coronata","Sorbus_coronata","Rosaceae","Rosales",0.001256637,166,"F",NA,NA,NA,NA,10.3267909356725,60.9340277777778,2.72099561403509,76.3607456140351,NA,NA,5.1,40.5,2700,"Sorbus",NA
"Sorbus_caloneura","Sorbus_caloneura","Rosaceae","Rosales",0.000855299,208,"F",NA,NA,NA,NA,15.4198948948949,75.4025337837838,0.809993243243243,119.336467717718,NA,NA,-0.3,25,2455,"Sorbus",NA
"Sorbus_dunnii","Sorbus_dunnii","Rosaceae","Rosales",0.001590431,159,"F",NA,NA,NA,NA,18.0708333333333,77.5908333333333,0.2573,148.168333333333,NA,NA,NA,NA,NA,"Sorbus",NA
"Sorbus_folgneri","Sorbus_folgneri","Rosaceae","Rosales",0.001320254,160,"F",NA,NA,NA,NA,15.3213430851064,74.0023271276596,0.758755319148936,112.076640070922,"F","TRY",14.4,0,412,"Sorbus","F"
"Xanthophyllum_octandrum","Xanthophyllum_octandrum","Polygalaceae","Fabales",0.0254469,26,"F",NA,NA,NA,NA,23.37309375,65.0959375,0.38774875,157.827104166667,"F","TRY",19.2,135,389,"Xanthophyllum","F"
"Xanthophyllum_flavescens","Xanthophyllum_flavescens","Polygalaceae","Fabales",0.020106193,34,"F",NA,NA,NA,NA,24.6726757369614,83.5728174603175,0.533231292517007,238.435345804989,"F","TRY",23.9,477,446,"Xanthophyllum","F"
"Bauhinia_rufescens","Bauhinia_rufescens","Leguminosae","Fabales",0.004417865,30,"F",NA,NA,NA,NA,27.922804054054,51.6645833333333,0.298952702702703,70.4100225225225,NA,NA,24.9,0,306,"Bauhinia",NA
"Cercis_siliquastrum","Cercis_siliquastrum","Leguminosae","Fabales",0.003318307,100,"F",NA,NA,NA,NA,14.2429545454546,66.8596212121212,0.383645454545455,56.4823484848485,"F","Wikipedia.list.of.trees.and.shrubs",NA,NA,NA,"Cercis","F"
"Apuleia_leiocarpa","Apuleia_leiocarpa","Leguminosae","Fabales",0.007853982,25,"F",NA,NA,NA,NA,24.0951219512195,76.8094681571816,0.435060975609756,144.65298102981,"F","TRY",22.1,84,341,"Apuleia","F"
"Distemonanthus_benthamianus","Distemonanthus_benthamianus","Leguminosae","Fabales",0.0254469,7,"F",NA,NA,NA,NA,25.4408166109253,81.4166945373467,0.28605016722408,178.111357302118,"F","TRY",NA,NA,NA,"Distemonanthus","F"
"Dicorynia_guianensis","Dicorynia_guianensis","Leguminosae","Fabales",0.047143525,4,"F",NA,NA,NA,NA,26.1951899509804,78.633762254902,0.0772536764705882,231.977022058824,"F","TRY",NA,NA,NA,"Dicorynia","F"
"Dialium_guineense","Dialium_guineense","Leguminosae","Fabales",0.014313882,9,"F",NA,NA,NA,NA,25.9327493686869,77.799108270202,0.238914772727273,147.712397411616,"F","TRY",NA,NA,NA,"Dialium","F"
"Ceratonia_siliqua","Ceratonia_siliqua","Leguminosae","Fabales",0.006361725,15,"F",NA,NA,NA,NA,15.7139983899449,64.5624597486237,0.327815051417887,42.1340007271216,"F","Wikipedia.list.of.trees.and.shrubs",NA,NA,NA,"Ceratonia","F"
"Aldina_insignis","Aldina_insignis","Leguminosae","Fabales",0.058964553,1,"F",NA,NA,NA,NA,25.7333333333333,76.2333333333333,0.238,267.866666666667,"F","TRY",23,192,568,"Aldina","F"
"Castanospermum_australe","Castanospermum_australe","Leguminosae","Fabales",0.0254469,7,"F",NA,NA,NA,NA,21.4456560283688,63.819376899696,0.34863829787234,137.037702634245,"F","TRY",14.1,172,130,"Castanospermum","F"
"Afzelia_africana","Afzelia_africana","Leguminosae","Fabales",0.021382465,3,"F",NA,NA,NA,NA,26.9121995192308,66.0290264423077,0.281213942307692,102.594551282051,"F","TRY",25,34,283,"Afzelia","F"
"Tamarindus_indica","Tamarindus_indica","Leguminosae","Fabales",0.010386891,9,"F",NA,NA,NA,NA,24.8208063936782,68.2709545617816,0.432871228448276,104.038375538793,"F","Wikipedia.list.of.trees.and.shrubs",23.6,32,199,"Tamarindus","F"
"Daniellia_oliveri","Daniellia_oliveri","Leguminosae","Fabales",0.033006358,3,"F",NA,NA,NA,NA,26.8351489757914,63.5196461824953,0.329974860335196,98.1621741154563,"F","TRY",NA,NA,NA,"Daniellia","F"
"Gossweilerodendron_balsamiferum","Gossweilerodendron_balsamiferum","Leguminosae","Fabales",0.013273229,11,"F",NA,NA,NA,NA,25.3903273809524,81.5645833333333,0.340785714285714,148.873958333333,"F","TRY",22.15,1,23.5,"Gossweilerodendron","F"
"Guibourtia_ehie","Guibourtia_ehie","Leguminosae","Fabales",0.015393804,5,"F",NA,NA,NA,NA,25.3507102272727,81.259209280303,0.27325,170.034327651515,"F","Wikipedia.list.of.trees.and.shrubs",23.75,115.5,288,"Guibourtia","F"
"Hymenaea_courbaril","Hymenaea_courbaril","Leguminosae","Fabales",0.024052819,3,"F",NA,NA,NA,NA,25.0680077345309,77.6354104291417,0.39061002994012,161.775068612774,"F","Wikipedia.list.of.trees.and.shrubs",24.1,65,244,"Hymenaea","F"
"Baikiaea_plurijuga","Baikiaea_plurijuga","Leguminosae","Fabales",0.003848451,24,"F",NA,NA,NA,NA,21.7371078431373,57.6104901960784,1.08184117647059,55.4339705882353,"F","TRY",17.3,0,1120,"Baikiaea","F"
"Copaifera_langsdorffii","Copaifera_langsdorffii","Leguminosae","Fabales",0.012271846,8,"F",NA,NA,NA,NA,23.0445227497527,72.3662339268052,0.466851632047478,117.191777942631,"F","TRY",NA,NA,NA,"Copaifera","F"
"Detarium_microcarpum","Detarium_microcarpum","Leguminosae","Fabales",0.031415927,9,"F",NA,NA,NA,NA,27.2961564171123,61.9761809269162,0.288950534759358,94.1558934937611,"F","TRY",NA,NA,NA,"Detarium","F"
"Caesalpinia_echinata","Caesalpinia_echinata","Leguminosae","Fabales",0.008992024,23,"F",NA,NA,NA,NA,23.9717432950192,80.4950670498084,0.160833333333333,107.176005747126,"F","Wikipedia.list.of.trees.and.shrubs",22.2,294,80,"Caesalpinia","F"
"Caesalpinia_paraguariensis","Caesalpinia_paraguariensis","Leguminosae","Fabales",0.003848451,25,"F",NA,NA,NA,NA,22.017218875502,67.4899598393574,0.47855421686747,70.302359437751,"F","TRY",18.6,36,333,"Caesalpinia","F"
"Dinizia_excelsa","Dinizia_excelsa","Leguminosae","Fabales",0.0254469,5,"F",NA,NA,NA,NA,26.6363005050505,82.5104166666667,0.124962121212121,185.859217171717,"F","TRY",NA,NA,NA,"Dinizia","F"
"Acrocarpus_fraxinifolius","Acrocarpus_fraxinifolius","Leguminosae","Fabales",0.054325206,2,"F",NA,NA,NA,NA,21.9483333333333,76.9166666666667,0.3812,99.2816666666666,"F","TRY",22.3,41,486,"Acrocarpus","F"
"Erythrophleum_ivorense","Erythrophleum_ivorense","Leguminosae","Fabales",0.039760782,5,"F",NA,NA,NA,NA,25.1506899350649,81.1928977272727,0.328681818181818,190.202164502165,"F","TRY",23.9,139,168.5,"Erythrophleum","F"
"Piptadeniastrum_africanum","Piptadeniastrum_africanum","Leguminosae","Fabales",0.051090151,3,"F",NA,NA,NA,NA,25.050301464255,80.4509366925065,0.349413436692506,166.658290267011,"F","TRY",24,127.5,280.5,"Piptadeniastrum","F"
"Prosopis_africana","Prosopis_africana","Leguminosae","Fabales",0.0254469,6,"F",NA,NA,NA,NA,27.4491366366366,60.6566066066066,0.268418918918919,90.6890015015015,"F","TRY",25.1,7,264,"Prosopis","F"
"Parkia_biglobosa","Parkia_biglobosa","Leguminosae","Fabales",0.018385386,5,"F",NA,NA,NA,NA,27.0099099099099,63.2326013513513,0.309881756756757,92.124070945946,"F","TRY",25.3,31,200,"Parkia","F"
"Anadenanthera_colubrina","Anadenanthera_colubrina","Leguminosae","Fabales",0.004417865,18.5,"F",NA,NA,NA,NA,22.2160502283105,69.7874372146119,0.711418493150685,93.0025342465753,"F","TRY",19.5,78,488,"Anadenanthera","F"
"Acacia_nilotica","Acacia_nilotica","Leguminosae","Fabales",0.005541769,16,"F",NA,NA,NA,NA,23.2376317663818,60.4748717948718,0.597828632478632,63.7127207977208,"F","TRY",21.4,22,513,"Acacia","F"
"Gagnebina_pterocarpa","Gagnebina_pterocarpa","Leguminosae","Fabales",0.002922467,15,"F",NA,NA,NA,NA,25.3583333333333,75.5694444444445,0.187833333333333,122.586111111111,NA,NA,23.6,47,100,"Gagnebina",NA
"Acacia_haematoxylon","Acacia_haematoxylon","Leguminosae","Fabales",0.005026548,19,"F",NA,NA,NA,NA,18.888963963964,47.4173423423423,1.16582432432432,29.9802364864865,NA,NA,10.7,19,1339,"Acacia",NA
"Acacia_rehmanniana","Acacia_rehmanniana","Leguminosae","Fabales",0.007088218,6,"F",NA,NA,NA,NA,19.5962222222222,65.0441666666667,1.09680666666667,59.0025,"F","TRY",14.5,6,1314.5,"Acacia","F"
"Acacia_tortilis","Acacia_tortilis","Leguminosae","Fabales",0.011309734,8,"F",NA,NA,NA,NA,21.8853654371585,60.3355020491803,0.875172131147541,51.7355532786885,"F","Wikipedia.list.of.trees.and.shrubs",15.1,1,667,"Acacia","F"
"Acacia_reficiens","Acacia_reficiens","Leguminosae","Fabales",0.013684778,9,"F",NA,NA,NA,NA,22.3001700680272,55.5141156462585,0.881061224489796,33.3230442176871,"F","TRY",22.6,27,621,"Acacia","F"
"Acacia_gerrardii","Acacia_gerrardii","Leguminosae","Fabales",0.011574413,7.5,"F",NA,NA,NA,NA,20.9583779443255,65.7317184154176,0.957813704496788,71.16465917202,"F","TRY",17.1,11,1195,"Acacia","F"
"Acacia_grandicornuta","Acacia_grandicornuta","Leguminosae","Fabales",0.006503882,7,"F",NA,NA,NA,NA,20.8826612903226,66.6959677419355,0.564720430107527,53.5394713261649,"F","TRY",NA,NA,NA,"Acacia","F"
"Acacia_nebrownii","Acacia_nebrownii","Leguminosae","Fabales",0.002642079,15,"F",NA,NA,NA,NA,21.1235328638498,53.2239436619718,0.950556338028169,27.7073356807512,NA,NA,14.8,3,1002,"Acacia",NA
"Acacia_exuvialis","Acacia_exuvialis","Leguminosae","Fabales",0.001134115,16,"F",NA,NA,NA,NA,20.5837121212121,65.8261363636364,0.625875,50.3052083333333,NA,NA,16.8,31,440,"Acacia",NA
"Acacia_permixta","Acacia_permixta","Leguminosae","Fabales",0.003525652,17,"F",NA,NA,NA,NA,19.2156994047619,61.3188244047619,1.06967857142857,47.8395089285714,NA,NA,12.5,17,1261,"Acacia",NA
"Acacia_xanthophloea","Acacia_xanthophloea","Leguminosae","Fabales",0.010386891,11,"F",NA,NA,NA,NA,21.1756067961165,69.7783171521036,0.608208737864078,67.4016181229773,"F","Wikipedia.list.of.trees.and.shrubs",18.35,26.5,1191.5,"Acacia","F"
"Acacia_karroo","Acacia_karroo","Leguminosae","Fabales",0.020867244,8,"F",NA,NA,NA,NA,18.7028720751822,64.6195195627158,0.800516110471807,58.4032125047948,"F","tropicos",11.7,8,542,"Acacia","F"
"Acacia_swazica","Acacia_swazica","Leguminosae","Fabales",0.007088218,14,"F",NA,NA,NA,NA,20.5872967479675,67.6785569105691,0.519932926829268,63.1848577235772,NA,NA,17.1,39.5,474.5,"Acacia",NA
"Acacia_galpinii","Acacia_galpinii","Leguminosae","Fabales",0.012076282,8,"F",NA,NA,NA,NA,20.1920833333333,61.3685,0.97369,55.56425,"F","TRY",19.7,2,291,"Acacia","F"
"Acacia_polyacantha","Acacia_polyacantha","Leguminosae","Fabales",0.02659044,5,"F",NA,NA,NA,NA,23.8028055051422,65.9311630369026,0.731692377495463,84.3152147610405,"F","TRY",21.4,23.5,791.5,"Acacia","F"
